DATE,TIME,HOME TEAM,AWAY TEAM,HOME PER,DRAW PER,AWAY PER,UNDER 2.5,OVER 2.5,BTS,OTS,NAME
18/10/2025,9:15,Slavia Prague C,FC Pisek,36,30,34,27,73,49,51,Forebet
18/10/2025,9:15,Motorlet Praha,Pribram B,35,26,39,75,25,70,30,Forebet
18/10/2025,9:15,Petřín Plzeň,Loko Vltavin,24,17,59,45,55,49,51,Forebet
18/10/2025,9:15,SK Benešov,FK Komarov,39,29,32,18,82,49,51,Forebet
18/10/2025,9:15,Slavoj Cesky Krumlov,FK Tachov,54,20,26,57,43,46,54,Forebet
18/10/2025,9:15,Štětí,Meteor Praha VIII,27,26,47,74,26,77,23,Forebet
18/10/2025,9:15,Banik Sokolov,Predni Kopanina,34,35,31,85,15,64,36,Forebet
18/10/2025,9:15,Olympie Brezova,SK Slany,36,25,39,74,26,81,19,Forebet
18/10/2025,9:15,Újezd Praha 4,Ústí nad Labem II,71,15,14,63,37,82,18,Forebet
18/10/2025,9:15,Chrudim II,TJ Svitavy,41,32,27,35,65,36,64,Forebet
18/10/2025,9:15,TJ Tatran Bohunice,Sokol Tasovice,50,30,21,44,56,46,54,Forebet
18/10/2025,9:15,Vratimov,Břidličná,47,35,17,53,47,59,41,Forebet
18/10/2025,9:15,Cesky Tesin,TJ Novy Jicin,29,38,34,38,62,38,62,Forebet
18/10/2025,9:30,Borneo FC,Persik Kediri,50,23,27,47,53,49,51,Forebet
18/10/2025,9:30,PSPS Pekanbaru,Sumsel United,38,28,34,25,75,39,61,Forebet
18/10/2025,9:30,PSG Pati,Garudayaksa FC,32,33,35,15,85,45,55,Forebet
18/10/2025,9:30,Barito Putera,Persela Lamongan,42,34,23,55,45,68,32,Forebet
18/10/2025,9:30,FK Kraluv Dvur,D. Ceske Budejovice B,52,21,28,87,13,77,23,Forebet
18/10/2025,9:30,Marines Eureka,Siam Navy,31,21,48,44,56,49,51,Forebet
18/10/2025,9:30,Surin KCM,Khonkaen FC,24,23,53,45,55,44,56,Forebet
18/10/2025,9:30,Royal Thai Air Force,Saraburi United,37,33,31,62,38,70,30,Forebet
18/10/2025,9:30,Thonburi United,Hua Hin City,66,10,24,63,37,71,29,Forebet
18/10/2025,9:30,Samut Songkhram City,STK Muangnont FC,36,52,13,67,33,66,34,Forebet
18/10/2025,9:30,Chiangrai TSC,Uttaradit FC,33,37,31,33,67,64,36,Forebet
18/10/2025,9:30,Chattrakarn City,Phitsanulok FC,20,13,67,35,65,38,62,Forebet
18/10/2025,9:30,Phuket FC,Satun,30,16,53,50,50,64,36,Forebet
18/10/2025,9:30,Chumphon United,Samui United,32,35,33,23,77,26,74,Forebet
18/10/2025,9:30,MH Khon Surat City,Ranong United,60,20,19,55,45,58,42,Forebet
18/10/2025,9:30,FK Prepere,Kosmonosy,25,28,47,63,37,76,24,Forebet
18/10/2025,9:30,Sparta Brno,Velka Bites,32,30,38,35,65,49,51,Forebet
18/10/2025,9:35,Melbourne Victory,Auckland,30,28,41,42,58,49,51,Forebet
18/10/2025,9:45,Rebel,Penuel,71,19,9,83,17,56,44,Forebet
18/10/2025,10:00,Vorskla,Bukovyna,25,30,45,28,72,43,57,Forebet
18/10/2025,10:00,Shan United,Dagon FC,37,39,24,72,28,94,6,Forebet
18/10/2025,10:00,AFA Olaine,Skanstes,20,27,54,73,27,68,32,Forebet
18/10/2025,10:00,Ryukyu,Kochi United SC,36,44,20,43,57,51,49,Forebet
18/10/2025,10:00,Veertien Mie,Suzuka Unlimited,43,36,21,40,60,35,65,Forebet
