DATE,TIME,HOME TEAM,AWAY TEAM,HOME PER,DRAW PER,AWAY PER,UNDER 2.5,OVER 2.5,BTS,OTS,NAME
16/10/2025,15:30,Fakel Voronezh,FK Ural,23,41,36,40,60,48,52,Forebet
16/10/2025,15:30,Torpedo Moscow,FK Veles Moscow,31,16,53,66,34,48,52,Forebet
16/10/2025,15:45,Teraktor Sazi,Malavan FC,28,50,21,33,67,51,49,Forebet
16/10/2025,16:00,Ilves,KuPS Kuopio,32,31,37,62,38,80,20,Forebet
16/10/2025,16/10/2025,Gor Mahia,APS Bomet,46,28,26,35,65,33,67,Forebet
16/10/2025,16:00,Masar,Sekka Al Hadid,33,41,26,15,85,23,77,Forebet
16/10/2025,16:20,Al Khaburah,Al Nahda (OMA),13,35,52,26,74,48,52,Forebet
16/10/2025,16:30,Olympique Sport d'Abobo,Bouaké FC,8,59,34,37,63,51,49,Forebet
16/10/2025,16:30,TPV Tampere,Ilves 2,33,12,55,99,1,97,3,Forebet
16/10/2025,16:30,AS Douanes,Vitesse FC (BFA),49,41,10,31,69,26,74,Forebet
16/10/2025,17:00,Viimsi JK,Flora Tallinn II,41,29,30,51,49,71,29,Forebet
16/10/2025,17:00,Qalali,Ittihad Al Reef,31,20,50,87,13,60,40,Forebet
16/10/2025,17:00,Ittihad (BHR),Bouri SC,56,19,25,50,50,49,51,Forebet
16/10/2025,17:00,Manama Club,Alhassam,33,29,38,27,73,35,65,Forebet
16/10/2025,17:00,Ahli Amman,Moab,64,21,15,44,56,14,86,Forebet
16/10/2025,17:00,Köln W,Bayer Leverkusen W,18,20,62,56,44,57,43,Forebet
16/10/2025,17:30,Esbjerg fB,Hobro IK,37,45,18,75,25,70,30,Forebet
16/10/2025,17:45,Atletico Madrid W,Man Utd W,30,24,46,62,38,44,56,Forebet
16/10/2025,18:00,"Chernomorets Nov
",Kuban Holding,35,37,28,46,54,49,51,Forebet
16/10/2025,18:00,KCC Kampala,Lugazi Municipal,46,33,20,56,44,54,46,Forebet
16/10/2025,18:00,Itesalat,Tersana Giza,35,49,17,47,53,51,49,Forebet
16/10/2025,18:30,Miercurea Ciuc,Cluj,29,44,27,30,70,54,46,Forebet
16/10/2025,18:30,TSV St. Johann,Pinzgau Saalfelden,37,33,30,61,39,57,43,Forebet
16/10/2025,19:00,Birmingham U21,Reading U23s,28,47,25,67,33,69,31,Forebet
16/10/2025,19:00,Godoy Cruz Res.,San Martín San Juan Res.,41,23,36,52,48,52,48,Forebet
16/10/2025,19:00,Newell's Old Boys Res.,Unión Santa Fe Res.,39,41,20,40,60,54,46,Forebet
16/10/2025,19:00,Barracas Central Res.,Argentinos Juniors Res.,17,52,31,33,67,29,71,Forebet
16/10/2025,19:00,Aldosivi Res.,Independiente Riva. Res.,26,31,44,27,73,32,68,Forebet
16/10/2025,19:00,San Lorenzo Res.,Deportivo Riestra Res.,44,40,16,34,66,35,65,Forebet
16/10/2025,20:00,Huddersfield,Bolton Wanderers,42,32,27,45,55,49,51,Forebet
16/10/2025,20:00,Bayern Munich W,Juventus W,61,18,21,54,46,35,65,Forebet
16/10/2025,20:00,SL Benfica W,Arsenal LFC W,29,14,57,67,33,56,44,Forebet
16/10/2025,20:00,PSG W,Real Madrid W,35,28,37,52,48,52,48,Forebet
16/10/2025,21:00,Leones del Norte,San Antonio,52,38,11,30,70,35,65,Forebet
16/10/2025,21:00,Vinotinto,Chacaritas FC,50,37,13,39,61,42,58,Forebet
16/10/2025,21:00,Independiente Juniors,Gualaceo SC,33,35,32,37,63,51,49,Forebet
16/10/2025,22:30,General Caballero JLM,CA Tembetary,45,30,25,42,58,37,63,Forebet
16/10/2025,22:30,Central Córdoba SdE Res.,Racing Club Res.,18,34,48,36,64,37,63,Forebet
16/10/2025,23:00,Grêmio,São Paulo,37,32,31,44,56,45,55,Forebet
