DATE,TIME,HOME TEAM,AWAY TEAM,HOME PER,DRAW PER,AWAY PER,UNDER 2.5,OVER 2.5,BTS,OTS,NAME
2025-10-14,11:30,Chinese Taipei,Thailand,5,11,84,31,69,39,61,BCL
2025-10-14,11:30,Myanmar,Syria,5,15,80,31,69,55,45,BCL
2025-10-14,13:00,Hong Kong,Bangladesh,71,19,10,60,40,45,55,BCL
2025-10-14,13:00,Philippines,Timor Leste,87,8,5,16,84,23,77,BCL
2025-10-14,13:30,Nepal,Vietnam,5,9,86,27,73,39,61,BCL
2025-10-14,14:00,Malaysia,Laos,87,8,5,19,81,17,83,BCL
2025-10-14,15:00,India,Singapore,46,28,26,63,37,43,57,BCL
2025-10-14,16:00,Afghanistan,Pakistan,59,23,18,57,43,43,57,BCL
2025-10-14,17:00,Bhutan,Lebanon,5,8,87,23,77,39,61,BCL
2025-10-14,18:00,Yemen,Brunei,86,9,5,33,67,17,83,BCL
2025-10-14,14:00,Seychelles,Gambia,5,8,87,19,81,43,57,BCL
2025-10-14,17:00,Algeria,Uganda,57,27,16,59,41,43,57,BCL
2025-10-14,17:00,Nigeria,Benin,73,21,6,59,41,31,69,BCL
2025-10-14,17:00,South Africa,Rwanda,78,17,5,57,43,24,76,BCL
2025-10-14,17:00,Guinea,Botswana,64,24,12,62,38,35,65,BCL
2025-10-14,17:00,Somalia,Mozambique,7,20,73,64,36,37,63,BCL
2025-10-14,20:00,Ivory Coast,Kenya,82,13,5,57,43,16,84,BCL
2025-10-14,20:00,Morocco,Congo,87,8,5,25,75,16,84,BCL
2025-10-14,20:00,Senegal,Mauritania,84,11,5,38,62,29,71,BCL
2025-10-14,20:00,DR Congo,Sudan,78,17,5,59,41,29,71,BCL
2025-10-14,20:00,Gabon,Burundi,77,18,5,57,43,27,73,BCL
2025-10-14,18:00,Qatar,United Arab Emirates,43,27,30,59,41,45,55,BCL
2025-10-14,19:45,Saudi Arabia,Iraq,57,26,17,62,38,41,59,BCL
2025-10-14,10:00,Ugyen Academy,BFF Academy U20,33,18,49,23,77,77,23,BCL
2025-10-14,01:30,CRB,Ferroviaria,64,23,13,57,43,43,57,BCL
2025-10-14,23:30,Chapecoense,Botafogo SP,62,22,16,59,41,41,59,BCL
2025-10-14,23:30,Paysandu,Remo,32,36,32,61,39,53,47,BCL
2025-10-14,00:00,San Luis,Recoleta,40,28,32,60,40,38,62,BCL
2025-10-14,01:30,Fortaleza CEIF,Boyaca Chico,54,27,19,63,37,41,59,BCL
2025-10-14,19:00,Blackpool,Nottm Forest U21,72,17,11,34,66,57,43,BCL
2025-10-14,19:00,Crewe,Liverpool U21,72,17,11,31,69,61,39,BCL
2025-10-14,19:30,Bradford,Everton U21,76,15,9,31,69,57,43,BCL
2025-10-14,19:45,Brackley,Woking,48,25,27,46,54,61,39,BCL
2025-10-14,19:45,Chester,Morecambe,48,23,29,37,63,61,39,BCL
2025-10-14,19:45,Hartlepool,Gainsborough,65,20,15,39,61,59,41,BCL
2025-10-14,19:45,St Albans,Banbury,48,24,28,42,58,61,39,BCL
2025-10-14,19:45,Sutton Utd,Farnham Town,65,20,15,31,69,59,41,BCL
2025-10-14,19:45,Truro City,AFC Totton,59,23,18,42,58,59,41,BCL
2025-10-14,17:00,Estonia,Moldova,50,27,23,59,41,45,55,BCL
2025-10-14,19:45,Andorra,Serbia,5,11,84,64,36,27,73,BCL
2025-10-14,19:45,Italy,Israel,81,14,5,29,71,45,55,BCL
2025-10-14,19:45,Latvia,England,5,7,88,25,75,27,73,BCL
2025-10-14,19:45,Portugal,Hungary,81,14,5,29,71,53,47,BCL
2025-10-14,19:45,Rep of Ireland,Armenia,68,21,11,60,40,41,59,BCL
2025-10-14,19:45,Spain,Bulgaria,88,7,5,13,87,17,83,BCL
2025-10-14,19:45,Türkiye,Georgia,59,22,19,42,58,58,42,BCL
2025-10-14,11:30,Japan,Brazil,15,18,67,35,65,57,43,BCL
2025-10-14,12:00,South Korea,Paraguay,44,27,29,43,57,53,47,BCL
2025-10-14,17:00,Norway,New Zealand,73,16,11,35,65,53,47,BCL
2025-10-14,18:00,Albania,Jordan,61,25,14,61,39,39,61,BCL
2025-10-14,03:05,Tigres de Alica,Mineros de Fresnillo,62,23,15,46,54,54,46,BCL
2025-10-14,08:00,Khangarid,Ulaanbaatar,19,15,66,20,80,75,25,BCL
2025-10-14,11:00,Hunters,Deren,14,18,68,29,71,63,37,BCL
2025-10-14,01:00,Honduras,Haiti,45,30,25,67,33,41,59,BCL
2025-10-14,03:00,Costa Rica,Nicaragua,84,11,5,40,60,27,73,BCL
2025-10-14,02:30,UMECIT,Sporting San Miguelito,33,34,33,65,35,38,62,BCL
2025-10-14,14:00,Slovan Bratislava II,Považská Bystrica,31,25,44,43,57,62,38,BCL
