DATE,TIME,HOME TEAM,AWAY TEAM,HOME PER,DRAW PER,AWAY PER,UNDER 2.5,OVER 2.5,BTS,OTS,NAME
2025-10-25,22:30,Cerro Largo,Racing Montevideo,36,34,30,51,49,46,54,STA
2025-10-25,17:30,Juventud,Plaza Colonia,48,29,23,63,37,42,58,STA
2025-10-25,13:30,Slavia Sofia,Cherno More Varna,30,32,38,57,43,46,54,STA
2025-10-25,11:00,Botev Vratsa,Septemvri Sofia,58,26,16,52,48,46,54,STA
2025-10-25,16:00,Levski Sofia,Dobrudzha,79,16,5,40,60,35,65,STA
2025-10-25,12:30,Bolton,Cardiff,42,30,28,54,46,53,47,STA
2025-10-25,12:30,Mansfield,Wigan,42,34,24,43,57,57,43,STA
2025-10-25,15:00,Peterborough,Blackpool,46,27,27,44,56,56,44,STA
2025-10-25,15:00,Northampton,Luton,37,26,37,48,52,40,60,STA
2025-10-25,15:00,Reading,Doncaster,42,26,32,38,62,45,55,STA
2025-10-25,15:00,Wycombe,Huddersfield,41,27,32,37,63,58,42,STA
2025-10-25,15:00,AFC Wimbledon,Burton Albion,55,28,17,53,47,46,54,STA
2025-10-25,15:00,Barnsley,Rotherham,53,25,22,41,59,63,37,STA
2025-10-25,15:00,Leyton Orient,Lincoln,30,31,39,55,45,53,47,STA
2025-10-25,15:00,Stevenage,Bradford,47,27,26,47,53,59,41,STA
2025-10-25,18:00,Trabzonspor,Eyupspor,58,29,13,53,47,50,50,STA
2025-10-25,15:00,Kocaelispor,Alanyaspor,36,33,31,43,57,65,35,STA
2025-10-25,14:30,Gol Gohar,Tractor Sazi,32,34,34,67,33,34,66,STA
2025-10-25,14:00,Sampdoria,Frosinone,35,29,36,63,37,37,63,STA
2025-10-25,14:00,Avellino,Spezia,43,34,23,54,46,45,55,STA
2025-10-25,16:15,Carrarese,Unione Venezia,31,37,32,45,55,55,45,STA
2025-10-25,18:30,Catanzaro,SSD Palermo,26,32,42,43,57,61,39,STA
2025-10-25,14:00,Sudtirol,Cesena,31,31,38,43,57,56,44,STA
2025-10-25,14:00,Virtus Entella,Pescara,54,28,18,46,54,52,48,STA
2025-10-25,01:25,Inter Miami,Nashville SC,60,21,19,22,78,74,26,STA
2025-10-25,17:30,Al-Sadd,Al-Arabi SC,59,23,18,22,78,63,37,STA
2025-10-25,15:30,Al-Duhail SC,Al-Shamal,46,26,28,28,72,64,36,STA
2025-10-25,15:30,Al-Ahli Doha,Al-Gharafa,26,29,45,40,60,58,42,STA
2025-10-25,22:00,CD Marathon,CD Motagua,47,30,23,46,54,54,46,STA
2025-10-25,06:00,Jeonbuk Motors,Sangju Sangmu FC,44,32,24,39,61,65,35,STA
2025-10-25,13:00,Montpellier,Nancy,39,32,29,57,43,51,49,STA
2025-10-25,13:00,Amiens,Rodez,33,33,34,36,64,62,38,STA
2025-10-25,19:00,Annecy,St Etienne,26,31,43,46,54,56,44,STA
2025-10-25,14:00,Pacos Ferreira,Portimonense,34,30,36,44,56,60,40,STA
2025-10-25,11:00,Leiria,Leixoes,49,27,24,55,45,44,56,STA
2025-10-25,15:30,Academico Viseu,Chaves,31,32,37,53,47,42,58,STA
2025-10-25,15:30,Feirense,Benfica B,46,30,24,38,62,66,34,STA
2025-10-25,11:00,Sporting CP B,Lusitania Lourosa,48,30,22,52,48,48,52,STA
2025-10-25,14:00,Dukla Praha,Slovacko,35,39,26,58,42,50,50,STA
2025-10-25,14:00,Mlada Boleslav,Karvina,38,28,34,27,73,71,29,STA
2025-10-25,14:00,Hradec Kralove,Teplice,50,27,23,51,49,47,53,STA
2025-10-25,14:00,FC Fastav Zlin,Pardubice,49,31,20,52,48,60,40,STA
2025-10-25,17:00,Slovan Liberec,FK Jablonec,37,31,32,49,51,50,50,STA
2025-10-25,17:00,Olympiakos Nicosia,Apollon Limassol,32,27,41,55,45,45,55,STA
2025-10-25,15:00,Ethnikos Achnas,E.N. Paralimniou,54,28,18,58,42,48,52,STA
2025-10-25,16:30,Pogon Szczecin,Cracovia Krakow,38,29,33,38,62,62,38,STA
2025-10-25,13:45,Arka Gdynia,Piast Gliwice,39,35,26,54,46,54,46,STA
2025-10-25,16:30,Maribor,Primorje,64,26,10,37,63,56,44,STA
2025-10-25,17:15,Hapoel Haifa,Beitar Jerusalem,31,25,44,37,63,60,40,STA
2025-10-25,18:00,Maccabi Netanya,Hapoel Tel Aviv,29,28,43,37,63,58,42,STA
2025-10-25,17:15,FC Ashdod,Hapoel Petah Tikva,35,29,36,50,50,58,42,STA
2025-10-25,17:30,Ironi Tiberias,Maccabi Haifa,23,28,49,41,59,60,40,STA
2025-10-25,14:30,Zemplin Michalovce,Dunajska Streda,30,27,43,38,62,58,42,STA
2025-10-25,14:30,MSK Zilina,MFK Skalica,56,26,18,39,61,58,42,STA
2025-10-25,14:30,AS Trencin,KFC Komarno,39,29,32,36,64,60,40,STA
2025-10-25,21:30,Huachipato,Iquique,55,26,19,36,64,62,38,STA
2025-10-25,19:00,Deportes La Serena,Audax Italiano,26,32,42,44,56,68,32,STA
2025-10-25,19:45,Sligo Rovers,Cork City,49,30,21,49,51,47,53,STA
2025-10-25,08:30,Suwon City FC,Jeju United FC,49,26,25,35,65,67,33,STA
2025-10-25,06:00,Gwangju FC,FC Anyang,41,32,27,42,58,55,45,STA
2025-10-25,17:00,FC St. Gallen,Grasshopper-Club,53,27,20,40,60,59,41,STA
2025-10-25,17:00,FC Sion,FC Thun,39,30,31,45,55,57,43,STA
2025-10-25,19:30,FC Winterthur,FC Luzern,28,28,44,27,73,65,35,STA
2025-10-25,12:30,Kuressaare,Kalju Nomme,15,21,64,32,68,56,44,STA
2025-10-25,15:00,Tammeka Tartu,Tallinna Kalev,63,16,21,26,74,58,42,STA
2025-10-25,12:30,Harju Jalgpallikool,Trans Narva,27,26,47,27,73,63,37,STA
2025-10-25,16:00,Kano Pillars FC,Niger Tornadoes,38,29,33,67,33,40,60,STA
2025-10-25,14:30,Bala Town,Barry Town,30,32,38,48,52,55,45,STA
2025-10-25,14:30,Penybont,Caernarfon Town,44,34,22,29,71,72,28,STA
2025-10-25,14:30,Briton Ferry,Colwyn Bay,26,28,46,47,53,56,44,STA
2025-10-25,06:00,Suwon Bluewings,Jeonnam Dragons,49,30,21,35,65,63,37,STA
2025-10-25,06:00,Seongnam FC,Hwaseong FC,45,32,23,47,53,48,52,STA
2025-10-25,08:30,Busan I Park,Gimpo Citizen,34,38,28,56,44,46,54,STA
2025-10-25,08:30,Cheonan City,Ansan Greeners,40,33,27,46,54,56,44,STA
2025-10-25,08:30,Cheongju FC,Bucheon 1995,23,24,53,47,53,48,52,STA
2025-10-25,15:00,Livingston,Motherwell,31,29,40,49,51,55,45,STA
2025-10-25,15:00,Dundee Utd,St Mirren,43,29,28,53,47,50,50,STA
2025-10-25,15:00,Falkirk,Dundee,51,28,21,45,55,56,44,STA
2025-10-25,18:00,OFI,Atromitos Athinon,43,31,26,59,41,51,49,STA
2025-10-25,15:00,Kifisia,Panaitolikos,43,34,23,50,50,46,54,STA
2025-10-25,08:30,Tianjin Teda,Changchun Yatai,56,28,16,49,51,52,48,STA
2025-10-25,12:00,Henan Jianye,Zhejiang Greentown,46,27,27,23,77,69,31,STA
2025-10-25,22:30,Monagas SC,Deportivo La Guaira,34,30,36,50,50,54,46,STA
